Match_Key,PSR_ID,CAMT_ID,Reference,Invoice,Counterparty,Internal_Amount,Bank_Amount,Variance,Currency,Value_Date,Booking_Date,Reconciliation_Status,Reason_Code,Match_Type,Match_Confidence,Aging_Days,Aging_Bucket,Rule_Applied,Exception_Flag
NTRY-1101,TX-2026-1101,,PMT-REF-21101,INV-2026-9101,Party_1101,2101,,2101,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,48,1,0-2 Days,RULE_AMT_REF,Y
NTRY-1102,TX-2026-1102,,PMT-REF-21102,INV-2026-9102,Party_1102,2102,,2102,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,27,3,3-5 Days,RULE_AMT_REF,Y
NTRY-1103,TX-2026-1103,TX-2026-1103,PMT-REF-21103,INV-2026-9103,Party_1103,2103,2103.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,7,6+ Days,RULE_ID_MATCH,N
NTRY-1104,TX-2026-1104,,PMT-REF-21104,INV-2026-9104,Party_1104,2104,,2104,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,10,3,3-5 Days,RULE_AMT_REF,Y
NTRY-1105,TX-2026-1105,TX-2026-1105,PMT-REF-21105,INV-2026-9105,Party_1105,2105,2105.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1106,TX-2026-1106,TX-2026-1106,PMT-REF-21106,INV-2026-9106,Party_1106,2106,2106.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1107,TX-2026-1107,TX-2026-1107,PMT-REF-21107,INV-2026-9107,Party_1107,2107,2107.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,6,6+ Days,RULE_ID_MATCH,N
NTRY-1108,TX-2026-1108,,PMT-REF-21108,INV-2026-9108,Party_1108,2108,,2108,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,14,9,6+ Days,RULE_AMT_REF,Y
NTRY-1109,TX-2026-1109,,PMT-REF-21109,INV-2026-9109,Party_1109,2109,,2109,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,30,7,6+ Days,RULE_AMT_REF,Y
NTRY-1110,TX-2026-1110,TX-2026-1110,PMT-REF-21110,INV-2026-9110,Party_1110,2110,2110.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1111,TX-2026-1111,TX-2026-1111,PMT-REF-21111,INV-2026-9111,Party_1111,2111,2111.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1112,TX-2026-1112,TX-2026-1112,PMT-REF-21112,INV-2026-9112,Party_1112,2112,2112.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,4,3-5 Days,RULE_ID_MATCH,N
NTRY-1113,TX-2026-1113,TX-2026-1113,PMT-REF-21113,INV-2026-9113,Party_1113,2113,2113.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,4,3-5 Days,RULE_ID_MATCH,N
NTRY-1114,TX-2026-1114,TX-2026-1114,PMT-REF-21114,INV-2026-9114,Party_1114,2114,2114.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,9,6+ Days,RULE_ID_MATCH,N
NTRY-1115,TX-2026-1115,TX-2026-1115,PMT-REF-21115,INV-2026-9115,Party_1115,2115,2115.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,8,6+ Days,RULE_ID_MATCH,N
NTRY-1116,TX-2026-1116,TX-2026-1116,PMT-REF-21116,INV-2026-9116,Party_1116,2116,2116.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,9,6+ Days,RULE_ID_MATCH,N
NTRY-1117,TX-2026-1117,TX-2026-1117,PMT-REF-21117,INV-2026-9117,Party_1117,2117,2117.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1118,TX-2026-1118,TX-2026-1118,PMT-REF-21118,INV-2026-9118,Party_1118,2118,2118.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1119,TX-2026-1119,TX-2026-1119,PMT-REF-21119,INV-2026-9119,Party_1119,2119,2151.0,-32,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,68,0,0-2 Days,RULE_AMT_REF,Y
NTRY-1120,TX-2026-1120,TX-2026-1120,PMT-REF-21120,INV-2026-9120,Party_1120,2120,2120.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1121,TX-2026-1121,TX-2026-1121,PMT-REF-21121,INV-2026-9121,Party_1121,2121,2121.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1122,TX-2026-1122,TX-2026-1122,PMT-REF-21122,INV-2026-9122,Party_1122,2122,2137.0,-15,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,74,2,0-2 Days,RULE_AMT_REF,Y
NTRY-1123,TX-2026-1123,TX-2026-1123,PMT-REF-21123,INV-2026-9123,Party_1123,2123,2123.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,4,3-5 Days,RULE_ID_MATCH,N
NTRY-1124,TX-2026-1124,TX-2026-1124,PMT-REF-21124,INV-2026-9124,Party_1124,2124,2124.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,8,6+ Days,RULE_ID_MATCH,N
NTRY-1125,TX-2026-1125,TX-2026-1125,PMT-REF-21125,INV-2026-9125,Party_1125,2125,2158.0,-33,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,77,1,0-2 Days,RULE_AMT_REF,Y
NTRY-1126,TX-2026-1126,TX-2026-1126,PMT-REF-21126,INV-2026-9126,Party_1126,2126,2126.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,8,6+ Days,RULE_ID_MATCH,N
NTRY-1127,TX-2026-1127,TX-2026-1127,PMT-REF-21127,INV-2026-9127,Party_1127,2127,2127.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1128,TX-2026-1128,TX-2026-1128,PMT-REF-21128,INV-2026-9128,Party_1128,2128,2128.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,4,3-5 Days,RULE_ID_MATCH,N
NTRY-1129,TX-2026-1129,TX-2026-1129,PMT-REF-21129,INV-2026-9129,Party_1129,2129,2129.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,10,6+ Days,RULE_ID_MATCH,N
NTRY-1130,TX-2026-1130,TX-2026-1130,PMT-REF-21130,INV-2026-9130,Party_1130,2130,2139.0,-9,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,83,8,6+ Days,RULE_AMT_REF,Y
NTRY-1131,TX-2026-1131,TX-2026-1131,PMT-REF-21131,INV-2026-9131,Party_1131,2131,2131.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1132,TX-2026-1132,TX-2026-1132,PMT-REF-21132,INV-2026-9132,Party_1132,2132,2132.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,10,6+ Days,RULE_ID_MATCH,N
NTRY-1133,TX-2026-1133,TX-2026-1133,PMT-REF-21133,INV-2026-9133,Party_1133,2133,2138.0,-5,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,75,0,0-2 Days,RULE_AMT_REF,Y
NTRY-1134,TX-2026-1134,TX-2026-1134,PMT-REF-21134,INV-2026-9134,Party_1134,2134,2183.0,-49,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,85,10,6+ Days,RULE_AMT_REF,Y
NTRY-1135,TX-2026-1135,TX-2026-1135,PMT-REF-21135,INV-2026-9135,Party_1135,2135,2135.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1136,TX-2026-1136,TX-2026-1136,PMT-REF-21136,INV-2026-9136,Party_1136,2136,2136.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1137,TX-2026-1137,TX-2026-1137,PMT-REF-21137,INV-2026-9137,Party_1137,2137,2137.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,9,6+ Days,RULE_ID_MATCH,N
NTRY-1138,TX-2026-1138,TX-2026-1138,PMT-REF-21138,INV-2026-9138,Party_1138,2138,2138.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1139,TX-2026-1139,TX-2026-1139,PMT-REF-21139,INV-2026-9139,Party_1139,2139,2139.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1140,TX-2026-1140,TX-2026-1140,PMT-REF-21140,INV-2026-9140,Party_1140,2140,2173.0,-33,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,79,7,6+ Days,RULE_AMT_REF,Y
NTRY-1141,TX-2026-1141,TX-2026-1141,PMT-REF-21141,INV-2026-9141,Party_1141,2141,2141.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1142,TX-2026-1142,TX-2026-1142,PMT-REF-21142,INV-2026-9142,Party_1142,2142,2142.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1143,TX-2026-1143,TX-2026-1143,PMT-REF-21143,INV-2026-9143,Party_1143,2143,2143.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1144,TX-2026-1144,TX-2026-1144,PMT-REF-21144,INV-2026-9144,Party_1144,2144,2144.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,6,6+ Days,RULE_ID_MATCH,N
NTRY-1145,TX-2026-1145,TX-2026-1145,PMT-REF-21145,INV-2026-9145,Party_1145,2145,2186.0,-41,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,73,9,6+ Days,RULE_AMT_REF,Y
NTRY-1146,TX-2026-1146,TX-2026-1146,PMT-REF-21146,INV-2026-9146,Party_1146,2146,2146.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,9,6+ Days,RULE_ID_MATCH,N
NTRY-1147,TX-2026-1147,,PMT-REF-21147,INV-2026-9147,Party_1147,2147,,2147,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,49,10,6+ Days,RULE_AMT_REF,Y
NTRY-1148,TX-2026-1148,TX-2026-1148,PMT-REF-21148,INV-2026-9148,Party_1148,2148,2148.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1149,TX-2026-1149,TX-2026-1149,PMT-REF-21149,INV-2026-9149,Party_1149,2149,2149.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1150,TX-2026-1150,TX-2026-1150,PMT-REF-21150,INV-2026-9150,Party_1150,2150,2150.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1151,TX-2026-1151,,PMT-REF-21151,INV-2026-9151,Party_1151,2151,,2151,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,47,5,3-5 Days,RULE_AMT_REF,Y
NTRY-1152,TX-2026-1152,TX-2026-1152,PMT-REF-21152,INV-2026-9152,Party_1152,2152,2152.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,6,6+ Days,RULE_ID_MATCH,N
NTRY-1153,TX-2026-1153,TX-2026-1153,PMT-REF-21153,INV-2026-9153,Party_1153,2153,2153.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1154,TX-2026-1154,TX-2026-1154,PMT-REF-21154,INV-2026-9154,Party_1154,2154,2154.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1155,TX-2026-1155,TX-2026-1155,PMT-REF-21155,INV-2026-9155,Party_1155,2155,2174.0,-19,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,8,6+ Days,RULE_AMT_REF,Y
NTRY-1156,TX-2026-1156,TX-2026-1156,PMT-REF-21156,INV-2026-9156,Party_1156,2156,2156.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,10,6+ Days,RULE_ID_MATCH,N
NTRY-1157,TX-2026-1157,TX-2026-1157,PMT-REF-21157,INV-2026-9157,Party_1157,2157,2157.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,9,6+ Days,RULE_ID_MATCH,N
NTRY-1158,TX-2026-1158,TX-2026-1158,PMT-REF-21158,INV-2026-9158,Party_1158,2158,2162.0,-4,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,82,9,6+ Days,RULE_AMT_REF,Y
NTRY-1159,TX-2026-1159,TX-2026-1159,PMT-REF-21159,INV-2026-9159,Party_1159,2159,2159.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1160,TX-2026-1160,TX-2026-1160,PMT-REF-21160,INV-2026-9160,Party_1160,2160,2160.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1161,TX-2026-1161,TX-2026-1161,PMT-REF-21161,INV-2026-9161,Party_1161,2161,2161.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-1162,TX-2026-1162,TX-2026-1162,PMT-REF-21162,INV-2026-9162,Party_1162,2162,2162.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1163,TX-2026-1163,,PMT-REF-21163,INV-2026-9163,Party_1163,2163,,2163,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,3,10,6+ Days,RULE_AMT_REF,Y
NTRY-1164,TX-2026-1164,TX-2026-1164,PMT-REF-21164,INV-2026-9164,Party_1164,2164,2164.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1165,TX-2026-1165,TX-2026-1165,PMT-REF-21165,INV-2026-9165,Party_1165,2165,2172.0,-7,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,2,0-2 Days,RULE_AMT_REF,Y
NTRY-1166,TX-2026-1166,TX-2026-1166,PMT-REF-21166,INV-2026-9166,Party_1166,2166,2200.0,-34,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,76,5,3-5 Days,RULE_AMT_REF,Y
NTRY-1167,TX-2026-1167,TX-2026-1167,PMT-REF-21167,INV-2026-9167,Party_1167,2167,2167.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1168,TX-2026-1168,TX-2026-1168,PMT-REF-21168,INV-2026-9168,Party_1168,2168,2168.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,2,0-2 Days,RULE_ID_MATCH,N
NTRY-1169,TX-2026-1169,TX-2026-1169,PMT-REF-21169,INV-2026-9169,Party_1169,2169,2169.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,4,3-5 Days,RULE_ID_MATCH,N
NTRY-1170,TX-2026-1170,TX-2026-1170,PMT-REF-21170,INV-2026-9170,Party_1170,2170,2217.0,-47,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,68,5,3-5 Days,RULE_AMT_REF,Y
NTRY-1171,TX-2026-1171,TX-2026-1171,PMT-REF-21171,INV-2026-9171,Party_1171,2171,2171.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,9,6+ Days,RULE_ID_MATCH,N
NTRY-1172,TX-2026-1172,,PMT-REF-21172,INV-2026-9172,Party_1172,2172,,2172,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,36,3,3-5 Days,RULE_AMT_REF,Y
NTRY-1173,TX-2026-1173,TX-2026-1173,PMT-REF-21173,INV-2026-9173,Party_1173,2173,2173.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,8,6+ Days,RULE_ID_MATCH,N
NTRY-1174,TX-2026-1174,TX-2026-1174,PMT-REF-21174,INV-2026-9174,Party_1174,2174,2174.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1175,TX-2026-1175,TX-2026-1175,PMT-REF-21175,INV-2026-9175,Party_1175,2175,2175.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1176,TX-2026-1176,TX-2026-1176,PMT-REF-21176,INV-2026-9176,Party_1176,2176,2176.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1177,TX-2026-1177,TX-2026-1177,PMT-REF-21177,INV-2026-9177,Party_1177,2177,2177.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,8,6+ Days,RULE_ID_MATCH,N
NTRY-1178,TX-2026-1178,,PMT-REF-21178,INV-2026-9178,Party_1178,2178,,2178,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,36,7,6+ Days,RULE_AMT_REF,Y
NTRY-1179,TX-2026-1179,TX-2026-1179,PMT-REF-21179,INV-2026-9179,Party_1179,2179,2179.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,7,6+ Days,RULE_ID_MATCH,N
NTRY-1180,TX-2026-1180,TX-2026-1180,PMT-REF-21180,INV-2026-9180,Party_1180,2180,2180.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1181,TX-2026-1181,TX-2026-1181,PMT-REF-21181,INV-2026-9181,Party_1181,2181,2181.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,9,6+ Days,RULE_ID_MATCH,N
NTRY-1182,TX-2026-1182,TX-2026-1182,PMT-REF-21182,INV-2026-9182,Party_1182,2182,2182.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,8,6+ Days,RULE_ID_MATCH,N
NTRY-1183,TX-2026-1183,TX-2026-1183,PMT-REF-21183,INV-2026-9183,Party_1183,2183,2183.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,9,6+ Days,RULE_ID_MATCH,N
NTRY-1184,TX-2026-1184,TX-2026-1184,PMT-REF-21184,INV-2026-9184,Party_1184,2184,2184.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1185,TX-2026-1185,TX-2026-1185,PMT-REF-21185,INV-2026-9185,Party_1185,2185,2185.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1186,TX-2026-1186,TX-2026-1186,PMT-REF-21186,INV-2026-9186,Party_1186,2186,2186.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-1187,TX-2026-1187,TX-2026-1187,PMT-REF-21187,INV-2026-9187,Party_1187,2187,2217.0,-30,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,68,6,6+ Days,RULE_AMT_REF,Y
NTRY-1188,TX-2026-1188,TX-2026-1188,PMT-REF-21188,INV-2026-9188,Party_1188,2188,2188.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-1189,TX-2026-1189,TX-2026-1189,PMT-REF-21189,INV-2026-9189,Party_1189,2189,2232.0,-43,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,67,1,0-2 Days,RULE_AMT_REF,Y
NTRY-1190,TX-2026-1190,TX-2026-1190,PMT-REF-21190,INV-2026-9190,Party_1190,2190,2227.0,-37,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,69,10,6+ Days,RULE_AMT_REF,Y
NTRY-1191,TX-2026-1191,TX-2026-1191,PMT-REF-21191,INV-2026-9191,Party_1191,2191,2217.0,-26,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,67,4,3-5 Days,RULE_AMT_REF,Y
NTRY-1192,TX-2026-1192,TX-2026-1192,PMT-REF-21192,INV-2026-9192,Party_1192,2192,2201.0,-9,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,7,6+ Days,RULE_AMT_REF,Y
NTRY-1193,TX-2026-1193,TX-2026-1193,PMT-REF-21193,INV-2026-9193,Party_1193,2193,2235.0,-42,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,84,5,3-5 Days,RULE_AMT_REF,Y
NTRY-1194,TX-2026-1194,TX-2026-1194,PMT-REF-21194,INV-2026-9194,Party_1194,2194,2194.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,3,3-5 Days,RULE_ID_MATCH,N
NTRY-1195,TX-2026-1195,TX-2026-1195,PMT-REF-21195,INV-2026-9195,Party_1195,2195,2195.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,1,0-2 Days,RULE_ID_MATCH,N
NTRY-1196,TX-2026-1196,TX-2026-1196,PMT-REF-21196,INV-2026-9196,Party_1196,2196,2196.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1197,TX-2026-1197,TX-2026-1197,PMT-REF-21197,INV-2026-9197,Party_1197,2197,2197.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,5,3-5 Days,RULE_ID_MATCH,N
NTRY-1198,TX-2026-1198,,PMT-REF-21198,INV-2026-9198,Party_1198,2198,,2198,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,13,4,3-5 Days,RULE_AMT_REF,Y
NTRY-1199,TX-2026-1199,TX-2026-1199,PMT-REF-21199,INV-2026-9199,Party_1199,2199,2200.0,-1,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,68,4,3-5 Days,RULE_AMT_REF,Y
NTRY-1200,TX-2026-1200,TX-2026-1200,PMT-REF-21200,INV-2026-9200,Party_1200,2200,2200.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,8,6+ Days,RULE_ID_MATCH,N
NTRY-1201,TX-2026-1201,,PMT-REF-21201,INV-2026-9201,Party_1201,2201,,2201,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,7,9,6+ Days,RULE_AMT_REF,Y
NTRY-1202,TX-2026-1202,TX-2026-1202,PMT-REF-21202,INV-2026-9202,Party_1202,2202,2202.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,8,6+ Days,RULE_ID_MATCH,N
